"","SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE","fSECTION","ttMidn"
"1360","Letham Far North T2","Letham Far North T2-1","MG",2014-07-08,"12","NA","NA","W",6,0,"Turbines not spinning",2014-07-08 02:21:09,2014-07-08 02:24:39,0,0,0,0,0,0,0,0,0,0,"6",141.15
"1361","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NW",1,0.1,"Turbine(s) spinning",2014-08-26 21:08:15,2014-08-26 21:11:45,0,0,1,0,0,1,0,0,0,0,"1",-171.75
"1362","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NW",2,0.3,"Turbine(s) spinning",2014-08-26 21:11:45,2014-08-26 21:15:10,0,0,0,1,0,0,0,0,0,0,"2",-168.25
"1363","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NW",3,0.4,"Turbine(s) spinning",2014-08-26 21:15:10,2014-08-26 21:18:34,0,0,0,1,0,0,0,0,0,0,"3",-164.833333333333
"1364","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NW",4,0,"Turbine(s) spinning",2014-08-26 21:18:34,2014-08-26 21:21:48,0,0,0,3,0,0,0,0,0,0,"4",-161.433333333333
"1365","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NW",5,0,"Turbine(s) spinning",2014-08-26 21:21:48,2014-08-26 21:25:03,0,0,0,0,0,0,0,0,0,0,"5",-158.2
"1366","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NW",6,0.3,"Turbine(s) spinning",2014-08-26 21:25:03,2014-08-26 21:28:33,0,0,0,0,0,0,0,0,0,0,"6",-154.95
"1367","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NE",1,0,"Turbine(s) spinning",2014-08-26 22:06:48,2014-08-26 22:09:45,0,0,0,0,0,0,0,0,0,0,"1",-113.2
"1368","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NE",2,0.1,"Turbine(s) spinning",2014-08-26 22:09:45,2014-08-26 22:12:11,0,0,0,0,0,0,0,0,0,1,"2",-110.25
"1369","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NE",3,0,"Turbine(s) spinning",2014-08-26 22:12:11,2014-08-26 22:15:23,0,0,0,0,0,0,0,0,0,0,"3",-107.816666666667
"1370","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NE",4,0,"Turbine(s) spinning",2014-08-26 22:15:23,2014-08-26 22:18:24,0,0,0,4,0,0,1,0,0,0,"4",-104.616666666667
"1371","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NE",5,0,"Turbine(s) spinning",2014-08-26 22:18:24,2014-08-26 22:21:06,0,0,0,1,0,0,0,0,0,0,"5",-101.6
"1372","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","NE",6,0,"Turbine(s) spinning",2014-08-26 22:21:06,2014-08-26 22:24:19,0,0,0,0,0,0,0,0,0,0,"6",-98.9
"1373","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","W",1,1,"Turbine(s) spinning",2014-08-26 21:37:32,2014-08-26 21:40:48,0,0,0,1,0,0,0,0,0,0,"1",-142.466666666667
"1374","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","W",2,0.3,"Turbine(s) spinning",2014-08-26 21:40:48,2014-08-26 21:43:48,0,0,0,0,0,0,0,0,0,0,"2",-139.2
"1375","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","W",3,0,"Turbine(s) spinning",2014-08-26 21:43:48,2014-08-26 21:46:50,0,0,0,0,0,0,0,0,0,0,"3",-136.2
"1376","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","W",4,0.9,"Turbine(s) spinning",2014-08-26 21:46:50,2014-08-26 21:49:35,0,0,0,0,0,0,0,0,0,0,"4",-133.166666666667
"1377","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","W",5,0.4,"Turbine(s) spinning",2014-08-26 21:49:35,2014-08-26 21:51:58,0,0,0,0,0,0,0,0,0,0,"5",-130.416666666667
"1378","Letham Far North T2","Letham Far North T2-2","MG",2014-08-26,"9.5","NA","NA","W",6,0.8,"Turbine(s) spinning",2014-08-26 21:51:58,2014-08-26 21:55:14,0,0,0,0,0,0,0,0,0,0,"6",-128.033333333333
"1379","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NE",1,0,"Turbine(s) spinning",2014-07-11 01:42:52,2014-07-11 01:45:39,0,0,0,0,0,0,0,0,0,0,"1",102.866666666667
"1380","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NE",2,0,"Turbine(s) spinning",2014-07-11 01:45:39,2014-07-11 01:48:28,0,0,0,0,0,0,0,0,0,0,"2",105.65
"1381","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NE",3,0,"Turbine(s) spinning",2014-07-11 01:48:28,2014-07-11 01:51:40,0,0,0,0,0,0,0,0,0,0,"3",108.466666666667
"1382","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NE",4,0,"Turbine(s) spinning",2014-07-11 01:51:40,2014-07-11 01:54:29,0,0,0,0,0,0,0,0,0,0,"4",111.666666666667
"1383","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NE",5,0,"Turbine(s) spinning",2014-07-11 01:54:29,2014-07-11 01:57:28,0,0,0,0,0,0,0,0,0,0,"5",114.483333333333
"1384","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NE",6,0,"Turbine(s) spinning",2014-07-11 01:57:28,2014-07-11 02:00:40,0,0,0,0,0,0,0,0,0,0,"6",117.466666666667
"1385","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NW",1,0,"Turbine(s) not spinning",2014-07-11 02:07:10,2014-07-11 02:10:05,0,0,0,0,0,0,0,0,0,0,"1",127.166666666667
"1386","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NW",2,0,"Turbine(s) not spinning",2014-07-11 02:10:05,2014-07-11 02:12:16,0,0,0,1,0,1,0,0,0,0,"2",130.083333333333
"1387","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NW",3,0,"Turbine(s) not spinning",2014-07-11 02:12:16,2014-07-11 02:15:32,0,0,0,0,0,0,0,0,0,0,"3",132.266666666667
"1388","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NW",4,0,"Turbine(s) not spinning",2014-07-11 02:15:32,2014-07-11 02:18:57,0,0,0,0,0,0,0,0,0,0,"4",135.533333333333
"1389","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NW",5,0,"Turbine(s) not spinning",2014-07-11 02:18:57,2014-07-11 02:22:00,0,0,0,0,0,0,0,0,0,0,"5",138.95
"1390","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","NW",6,0,"Turbine(s) not spinning",2014-07-11 02:22:00,2014-07-11 02:25:25,0,0,0,0,0,0,0,0,0,0,"6",142
"1391","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",1,0,"Turbine(s) not spinning",2014-07-11 02:33:21,2014-07-11 02:35:46,0,0,0,1,1,0,0,0,0,0,"1",153.35
"1392","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",2,0,"Turbine(s) not spinning",2014-07-11 02:35:46,2014-07-11 02:38:29,0,0,0,0,0,0,0,0,0,0,"2",155.766666666667
"1393","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",3,0,"Turbine(s) not spinning",2014-07-11 02:38:29,2014-07-11 02:42:07,1,0,4,0,0,1,0,0,0,0,"3",158.483333333333
"1394","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",4,0,"Turbine(s) not spinning",2014-07-11 02:42:07,2014-07-11 02:45:35,0,0,0,0,0,0,0,0,0,0,"4",162.116666666667
"1395","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",5,0,"Turbine(s) not spinning",2014-07-11 02:45:35,2014-07-11 02:49:05,0,0,0,0,0,0,0,0,0,0,"5",165.583333333333
"1396","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",6,0,"Turbine(s) not spinning",2014-07-11 02:49:05,2014-07-11 02:51:57,0,0,0,0,0,0,0,0,0,0,"6",169.083333333333
"1397","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",7,0,"Turbine(s) not spinning",2014-07-11 02:51:57,2014-07-11 02:54:56,0,0,0,0,0,0,0,0,0,0,"7",171.95
"1398","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SE",8,0,"Turbine(s) not spinning",2014-07-11 02:54:56,2014-07-11 02:58:34,0,0,0,0,0,0,0,0,0,0,"8",174.933333333333
"1399","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",1,0,"Turbine(s) not spinning",2014-07-11 03:06:06,2014-07-11 03:08:55,0,0,0,0,0,0,0,0,0,0,"1",186.1
"1400","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",2,0,"Turbine(s) not spinning",2014-07-11 03:08:55,2014-07-11 03:12:30,0,0,0,0,0,0,0,0,0,0,"2",188.916666666667
"1401","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",3,0,"Turbine(s) not spinning",2014-07-11 03:12:30,2014-07-11 03:15:23,0,0,1,6,0,1,0,0,0,0,"3",192.5
"1402","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",4,0,"Turbine(s) not spinning",2014-07-11 03:15:23,2014-07-11 03:17:46,0,0,2,3,0,2,0,0,0,0,"4",195.383333333333
"1403","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",5,0,"Turbine(s) not spinning",2014-07-11 03:17:46,2014-07-11 03:20:16,0,0,0,3,0,1,0,0,0,0,"5",197.766666666667
"1404","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",6,0,"Turbine(s) not spinning",2014-07-11 03:20:16,2014-07-11 03:23:19,0,0,0,0,0,0,0,0,0,0,"6",200.266666666667
"1405","Letham Near South T1","Letham Near South T1-1","MG",2014-07-11,"11","NA","NA","SW",7,0,"Turbine(s) not spinning",2014-07-11 03:23:19,2014-07-11 03:26:54,0,0,0,0,0,0,0,0,0,0,"7",203.316666666667
"1406","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","S",1,0,"Turbine(s) spinning",2014-07-10 22:46:00,2014-07-10 22:49:00,0,0,0,0,0,0,0,0,0,0,"1",-74
"1407","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","S",2,0,"Turbine(s) spinning",2014-07-10 22:49:00,2014-07-10 22:52:00,0,0,1,1,0,0,0,0,0,0,"2",-71
"1408","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","S",3,0,"Turbine(s) spinning",2014-07-10 22:52:00,2014-07-10 22:55:04,0,0,0,1,0,0,0,0,0,0,"3",-68
"1409","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","S",4,0,"Turbine(s) spinning",2014-07-10 22:55:04,2014-07-10 22:58:52,0,0,0,0,0,0,0,0,0,0,"4",-64.9333333333333
"1410","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","S",5,0,"Turbine(s) spinning",2014-07-10 22:58:52,2014-07-10 23:01:37,0,0,0,0,0,0,0,0,0,0,"5",-61.1333333333333
"1411","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","S",6,0,"Turbine(s) spinning",2014-07-10 23:01:37,2014-07-10 23:05:25,0,0,0,0,0,0,0,0,0,0,"6",-58.3833333333333
"1412","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",7,0,"Turbine(s) not spinning",2014-07-10 23:13:54,2014-07-10 23:16:37,0,0,0,0,0,0,0,0,0,0,"7",-46.1
"1413","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",6,0,"Turbine(s) not spinning",2014-07-10 23:16:37,2014-07-10 23:19:19,0,0,0,0,0,0,0,0,0,0,"6",-43.3833333333333
"1414","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",5,0,"Turbine(s) not spinning",2014-07-10 23:19:19,2014-07-10 23:22:43,0,0,0,0,0,0,0,0,0,0,"5",-40.6833333333333
"1415","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",4,0,"Turbine(s) not spinning",2014-07-10 23:22:43,2014-07-10 23:25:57,0,0,0,0,0,0,0,0,0,0,"4",-37.2833333333333
"1416","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",3,0,"Turbine(s) spinning",2014-07-10 23:25:57,2014-07-10 23:28:30,0,0,0,0,0,0,0,0,0,0,"3",-34.05
"1417","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",2,0.4,"Turbine(s) spinning",2014-07-10 23:28:30,2014-07-10 23:30:53,0,0,0,0,0,0,0,0,0,0,"2",-31.5
"1418","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","E",1,0,"Turbine(s) spinning",2014-07-10 23:30:53,2014-07-10 23:34:17,0,0,0,0,0,0,0,0,0,0,"1",-29.1166666666667
"1419","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",1,0.1,"Turbine(s) spinning",2014-07-10 23:34:00,2014-07-10 23:37:11,0,0,1,5,0,0,0,0,0,0,"1",-26
"1420","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",2,0,"Turbine(s) spinning",2014-07-10 23:37:11,2014-07-10 23:40:44,0,0,0,5,0,1,0,0,0,0,"2",-22.8166666666667
"1421","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",3,0,"Turbine(s) spinning",2014-07-10 23:40:44,2014-07-10 23:45:05,1,0,3,8,0,2,0,0,0,0,"3",-19.2666666666667
"1422","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",4,0,"Turbine(s) spinning",2014-07-10 23:45:05,2014-07-10 23:48:45,0,0,1,5,0,1,0,0,0,0,"4",-14.9166666666667
"1423","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",5,0,"Turbine(s) spinning",2014-07-10 23:48:45,2014-07-10 23:52:39,0,0,1,0,0,0,0,0,0,0,"5",-11.25
"1424","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",6,0,"Turbine(s) spinning",2014-07-10 23:52:39,2014-07-10 23:54:37,0,0,0,0,0,0,0,0,0,0,"6",-7.35
"1425","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-10,"14.5","NA","NA","NW",7,0,"Turbine(s) spinning",2014-07-10 23:54:37,2014-07-10 23:58:58,0,0,0,0,0,0,0,0,0,0,"7",-5.38333333333333
"1426","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",1,0,"1 Y, 1 N",2014-07-11 00:12:44,2014-07-11 00:15:45,0,0,0,1,0,0,0,0,0,0,"1",12.7333333333333
"1427","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",2,0,"1 Y, 1 N",2014-07-11 00:15:45,2014-07-11 00:18:44,0,0,0,2,0,0,0,0,0,0,"2",15.75
"1428","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",3,0,"1 Y, 1 N",2014-07-11 00:18:44,2014-07-11 00:21:39,0,0,0,0,0,0,0,0,0,0,"3",18.7333333333333
"1429","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",4,0,"1 Y, 1 N",2014-07-11 00:21:39,2014-07-11 00:24:32,0,0,1,2,0,0,0,0,0,0,"4",21.65
"1430","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",5,0,"1 Y, 1 N",2014-07-11 00:24:32,2014-07-11 00:28:47,0,0,0,0,0,0,0,0,0,0,"5",24.5333333333333
"1431","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",6,0,"1 Y, 1 N",2014-07-11 00:28:47,2014-07-11 00:31:47,0,0,0,0,0,0,0,0,0,1,"6",28.7833333333333
"1432","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",7,0,"1 Y, 1 N",2014-07-11 00:31:47,2014-07-11 00:34:33,0,0,0,0,0,0,0,0,0,0,"7",31.7833333333333
"1433","Mid Cambushinnie","Mid Cambushinnie-1","MG",2014-07-11,"14.5","NA","NA","SW",8,0,"1 Y, 1 N",2014-07-11 00:34:33,2014-07-11 00:38:47,0,0,0,0,0,0,0,0,0,0,"8",34.55
"1434","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","S",1,3.7,"Turbine(s) spinning",2014-08-25 21:21:37,2014-08-25 21:24:28,0,0,0,3,0,0,0,0,0,1,"1",-158.383333333333
"1435","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","S",2,2.2,"Turbine(s) spinning",2014-08-25 21:24:28,2014-08-25 21:27:50,0,0,0,2,0,0,0,0,0,0,"2",-155.533333333333
"1436","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","S",3,3.6,"Turbine(s) spinning",2014-08-25 21:27:50,2014-08-25 21:30:13,0,0,0,0,0,0,0,0,0,1,"3",-152.166666666667
"1437","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","S",4,3.9,"Turbine(s) spinning",2014-08-25 21:30:13,2014-08-25 21:33:07,0,0,0,0,0,0,0,0,0,0,"4",-149.783333333333
"1438","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","S",5,2.7,"Turbine(s) spinning",2014-08-25 21:33:07,2014-08-25 21:35:44,0,0,0,0,0,0,0,0,0,0,"5",-146.883333333333
"1439","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","S",6,3.4,"Turbine(s) spinning",2014-08-25 21:35:44,2014-08-25 21:39:06,0,0,0,0,0,0,0,0,0,0,"6",-144.266666666667
"1440","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","E",7,0.5,"Turbine(s) spinning",2014-08-25 21:41:03,2014-08-25 21:45:17,0,0,0,0,0,0,0,0,0,0,"7",-138.95
"1441","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","E",6,0.1,"Turbine(s) spinning",2014-08-25 21:45:17,2014-08-25 21:48:55,0,0,0,0,0,0,0,0,0,0,"6",-134.716666666667
"1442","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","E",5,0,"Turbine(s) spinning",2014-08-25 21:48:55,2014-08-25 21:51:55,0,0,0,7,0,2,0,0,0,0,"5",-131.083333333333
"1443","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","E",4,3.5,"Turbine(s) spinning",2014-08-25 21:51:55,2014-08-25 21:54:47,0,0,0,4,0,0,0,0,0,2,"4",-128.083333333333
"1444","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","E",3,4.1,"Turbine(s) spinning",2014-08-25 21:54:47,2014-08-25 21:57:49,0,0,0,1,0,0,0,0,0,0,"3",-125.216666666667
"1445","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","E",2,1.6,"Turbine(s) spinning",2014-08-25 21:57:49,2014-08-25 22:00:57,0,0,0,0,0,0,0,0,0,1,"2",-122.183333333333
"1446","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","E",1,4.6,"Turbine(s) spinning",2014-08-25 22:00:57,2014-08-25 22:05:11,0,0,0,0,0,0,0,0,0,0,"1",-119.05
"1447","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","NW",1,2.6,"Turbine(s) spinning",2014-08-25 22:01:36,2014-08-25 22:04:35,0,0,0,0,0,0,0,0,0,0,"1",-118.4
"1448","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","NW",2,1.8,"Turbine(s) spinning",2014-08-25 22:04:35,2014-08-25 22:07:38,0,0,3,6,0,3,0,0,0,0,"2",-115.416666666667
"1449","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","NW",3,0.5,"Turbine(s) spinning",2014-08-25 22:07:38,2014-08-25 22:11:41,0,0,11,19,0,2,0,0,0,0,"3",-112.366666666667
"1450","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","NW",4,0,"Turbine(s) spinning",2014-08-25 22:11:41,2014-08-25 22:15:19,1,0,3,13,0,3,2,0,0,2,"4",-108.316666666667
"1451","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","NW",5,2.1,"Turbine(s) spinning",2014-08-25 22:15:19,2014-08-25 22:18:35,3,0,17,6,0,2,2,0,1,0,"5",-104.683333333333
"1452","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","NW",6,0,"Turbine(s) spinning",2014-08-25 22:18:35,2014-08-25 22:20:49,0,0,0,0,0,0,0,0,0,0,"6",-101.416666666667
"1453","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","NW",7,1.4,"Turbine(s) spinning",2014-08-25 22:20:49,2014-08-25 22:24:52,0,0,0,0,0,0,0,0,0,0,"7",-99.1833333333333
"1454","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","SW",1,4.2,"Turbine(s) spinning",2014-08-25 22:40:57,2014-08-25 22:43:35,0,0,0,0,0,0,0,0,0,0,"1",-79.05
"1455","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","SW",2,2.1,"Turbine(s) spinning",2014-08-25 22:43:35,2014-08-25 22:46:55,0,0,0,9,0,0,0,0,0,0,"2",-76.4166666666667
"1456","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","SW",3,1.1,"Turbine(s) spinning",2014-08-25 22:46:55,2014-08-25 22:49:12,0,0,0,1,0,0,0,0,0,0,"3",-73.0833333333333
"1457","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","SW",4,1.7,"Turbine(s) spinning",2014-08-25 22:49:12,2014-08-25 22:51:40,0,0,0,0,0,0,0,0,0,1,"4",-70.8
"1458","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","SW",5,3.5,"Turbine(s) spinning",2014-08-25 22:51:40,2014-08-25 22:54:26,0,0,0,0,0,0,0,0,0,0,"5",-68.3333333333333
"1459","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","SW",6,1.7,"Turbine(s) spinning",2014-08-25 22:54:26,2014-08-25 22:57:11,0,0,0,0,0,0,0,0,0,0,"6",-65.5666666666667
"1460","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","SW",7,4.6,"Turbine(s) spinning",2014-08-25 22:57:11,2014-08-25 22:59:57,0,0,0,0,0,0,0,0,0,0,"7",-62.8166666666667
"1461","Mid Cambushinnie","Mid Cambushinnie-2","MG",2014-08-25,"11.5","NA","NA","SW",8,5.9,"Turbine(s) spinning",2014-08-25 22:59:57,2014-08-25 23:03:16,0,0,0,0,0,0,0,0,0,0,"8",-60.05
"1462","Mosshouses","Mosshouses-1","MG",2014-08-05,"11","NA","NA","SW",1,0,"Turbine(s) spinning",2014-08-05 01:01:25,2014-08-05 01:04:20,0,0,0,0,0,0,0,0,0,0,"1",61.4166666666667
"1463","Mosshouses","Mosshouses-1","MG",2014-08-05,"11","NA","NA","SW",2,0,"Turbine(s) spinning",2014-08-05 01:04:20,2014-08-05 01:06:56,0,0,0,0,0,0,0,0,0,0,"2",64.3333333333333
"1464","Mosshouses","Mosshouses-1","MG",2014-08-05,"11","NA","NA","SW",3,0,"Turbine(s) not spinning",2014-08-05 01:06:56,2014-08-05 01:10:47,0,0,7,9,1,2,0,1,0,0,"3",66.9333333333333
"1465","Mosshouses","Mosshouses-1","MG",2014-08-05,"11","NA","NA","SW",4,0,"Turbine(s) not spinning",2014-08-05 01:10:47,2014-08-05 01:13:18,0,0,0,0,0,0,0,0,0,0,"4",70.7833333333333
"1466","Mosshouses","Mosshouses-1","MG",2014-08-05,"11","NA","NA","SW",5,0,"Turbine(s) not spinning",2014-08-05 01:13:18,2014-08-05 01:15:43,0,0,0,0,0,0,0,0,0,0,"5",73.3
"1467","Mosshouses","Mosshouses-1","MG",2014-08-05,"11","NA","NA","SW",6,0,"Turbine(s) not spinning",2014-08-05 01:15:43,2014-08-05 01:18:24,0,0,0,0,0,0,0,0,0,0,"6",75.7166666666667
"1468","Mosshouses","Mosshouses-1","MG",2014-08-05,"11","NA","NA","SW",7,0,"Turbine(s) not spinning",2014-08-05 01:18:24,2014-08-05 01:20:52,0,0,0,0,0,0,0,0,0,0,"7",78.4
"1469","Mosshouses","Mosshouses-1","MG",2014-08-05,"11","NA","NA","SW",8,0,"Turbine(s) not spinning",2014-08-05 01:20:52,2014-08-05 01:24:41,0,0,0,0,0,0,0,0,0,0,"8",80.8666666666667
"1470","Mosshouses","Mosshouses-1","MG",2014-08-04,"11","NA","NA","N",1,0.1,"Turbine(s) spinning",2014-08-04 23:50:59,2014-08-04 23:53:47,0,0,0,0,0,0,0,0,0,0,"1",-9.01666666666667
"1471","Mosshouses","Mosshouses-1","MG",2014-08-04,"11","NA","NA","N",2,0,"Turbine(s) spinning",2014-08-04 23:53:47,2014-08-04 23:57:22,0,0,0,0,0,0,0,0,0,0,"2",-6.21666666666667
"1472","Mosshouses","Mosshouses-1","MG",2014-08-04,"11","NA","NA","N",3,0.9,"Turbine(s) spinning",2014-08-04 23:57:22,2014-08-05 00:01:51,0,0,0,5,0,0,0,0,0,0,"3",-2.63333333333333
"1473","Mosshouses","Mosshouses-1","MG",2014-08-05,"11","NA","NA","N",4,0,"Turbine(s) spinning",2014-08-05 00:01:51,2014-08-05 00:06:19,0,0,0,0,0,0,0,0,0,0,"4",1.85
