"","Name","LAT","LON","BNG_y","BNG_x","SURVEYID"
"286","ROON2_N_0_20140827_214500",NA,NA,NA,NA,"Barn Owl Lodge-2"
"287","ROON2_N_0_20140827_214506",NA,NA,NA,NA,"Barn Owl Lodge-2"
"288","ROON2_N_0_20140827_214509",NA,NA,NA,NA,"Barn Owl Lodge-2"
"289","ROON2_N_0_20140827_214514",NA,NA,NA,NA,"Barn Owl Lodge-2"
"290","ROON2_N_0_20140827_214519",NA,NA,NA,NA,"Barn Owl Lodge-2"
"291","ROON2_N_0_20140827_214524",NA,NA,NA,NA,"Barn Owl Lodge-2"
"292","ROON2_N_0_20140827_214530",NA,NA,NA,NA,"Barn Owl Lodge-2"
"293","ROON2_N_0_20140827_214540",NA,NA,NA,NA,"Barn Owl Lodge-2"
"294","ROON2_N_0_20140827_214612",NA,NA,NA,NA,"Barn Owl Lodge-2"
"295","ROON2_N_0_20140827_214622",NA,NA,NA,NA,"Barn Owl Lodge-2"
"296","ROON2_N_0_20140827_214624",NA,NA,NA,NA,"Barn Owl Lodge-2"
"297","ROON2_N_0_20140827_214647",NA,NA,NA,NA,"Barn Owl Lodge-2"
"298","ROON2_N_0_20140827_214700",NA,NA,NA,NA,"Barn Owl Lodge-2"
"299","ROON2_N_0_20140827_214706",NA,NA,NA,NA,"Barn Owl Lodge-2"
"300","ROON2_N_0_20140827_214746",NA,NA,NA,NA,"Barn Owl Lodge-2"
"301","ROON2_N_0_20140827_214752",NA,NA,NA,NA,"Barn Owl Lodge-2"
"302","ROON2_N_0_20140827_214858",NA,NA,NA,NA,"Barn Owl Lodge-2"
"303","ROON2_N_0_20140827_214920",NA,NA,NA,NA,"Barn Owl Lodge-2"
"304","ROON2_N_0_20140827_214923",NA,NA,NA,NA,"Barn Owl Lodge-2"
"305","ROON2_N_0_20140827_214934",NA,NA,NA,NA,"Barn Owl Lodge-2"
"306","ROON2_N_0_20140827_220209",NA,NA,NA,NA,"Barn Owl Lodge-2"
"307","ROON2_N_0_20140827_220215",NA,NA,NA,NA,"Barn Owl Lodge-2"
"308","ROON2_N_0_20140827_220228",NA,NA,NA,NA,"Barn Owl Lodge-2"
"309","ROON2_N_0_20140827_220233",NA,NA,NA,NA,"Barn Owl Lodge-2"
"310","ROON2_N_0_20140827_220401",NA,NA,NA,NA,"Barn Owl Lodge-2"
"311","ROON2_N_0_20140827_220518",NA,NA,NA,NA,"Barn Owl Lodge-2"
"312","ROON2_N_0_20140827_220835",NA,NA,NA,NA,"Barn Owl Lodge-2"
"313","ROON2_N_0_20140827_221152",NA,NA,NA,NA,"Barn Owl Lodge-2"
"314","ROON2_N_0_20140827_221339",NA,NA,NA,NA,"Barn Owl Lodge-2"
"315","ROON2_N_0_20140827_221520",NA,NA,NA,NA,"Barn Owl Lodge-2"
"316","ROON2_N_0_20140827_222439",NA,NA,NA,NA,"Barn Owl Lodge-2"
"317","ROON2_N_0_20140827_222447",NA,NA,NA,NA,"Barn Owl Lodge-2"
"318","ROON2_N_0_20140827_222453",NA,NA,NA,NA,"Barn Owl Lodge-2"
"319","ROON2_N_0_20140827_222523",NA,NA,NA,NA,"Barn Owl Lodge-2"
"320","ROON2_N_0_20140827_222527",NA,NA,NA,NA,"Barn Owl Lodge-2"
"321","ROON2_N_0_20140827_222533",NA,NA,NA,NA,"Barn Owl Lodge-2"
"322","ROON2_N_0_20140827_222635",NA,NA,NA,NA,"Barn Owl Lodge-2"
"323","ROON2_N_0_20140827_222638",NA,NA,NA,NA,"Barn Owl Lodge-2"
"324","ROON2_N_0_20140827_222847",NA,NA,NA,NA,"Barn Owl Lodge-2"
"325","ROON2_N_0_20140827_223105",NA,NA,NA,NA,"Barn Owl Lodge-2"
"326","ROON2_N_0_20140827_223348",NA,NA,NA,NA,"Barn Owl Lodge-2"
"327","ROON2_N_0_20140827_223541",NA,NA,NA,NA,"Barn Owl Lodge-2"
"328","ROON2_N_0_20140827_224033",NA,NA,NA,NA,"Barn Owl Lodge-2"
"329","ROON2_N_0_20140827_224217",NA,NA,NA,NA,"Barn Owl Lodge-2"
"330","ROON2_N_0_20140827_224228",NA,NA,NA,NA,"Barn Owl Lodge-2"
"331","ROON2_N_20140805_221425",55.8879,-2.2441,666111.347147961,384829.976876427,"Bogbank-1"
"332","ROON2_N_20140805_225859",55.88469,-2.23703,665752.541018969,385270.979474896,"Bogbank-1"
"333","ROON2_N_20140805_225911",55.88462,-2.2371,665744.76516475,385266.573900495,"Bogbank-1"
"334","ROON2_N_20140805_231109",55.88812,-2.24075,666135.097909175,385039.604226382,"Bogbank-1"
"335","ROON2_N_20140805_231801",55.88838,-2.23817,666163.476422033,385201.081700586,"Bogbank-1"
"336","ROON2_N_20140805_232923",55.88615,-2.23355,665914.295407869,385489.220039158,"Bogbank-1"
"337","ROON2___20140805_214607",55.88683,-2.2446,665992.368644258,384798.280567816,"Bogbank-1"
"338","ROON2___20140805_221356",55.88774,-2.24392,666093.499695626,384841.173018508,"Bogbank-1"
"339","ROON2___20140805_221516",55.888,-2.24428,666122.51673833,384818.757229412,"Bogbank-1"
"340","ROON2___20140805_221908",55.88904,-2.24572,666238.586087086,384729.097089227,"Bogbank-1"
"341","ROON2___20140805_222612",55.89002,-2.24877,666348.340642194,384538.71810859,"Bogbank-1"
"342","ROON2___20140805_222803",55.88969,-2.24992,666311.871678638,384466.656905875,"Bogbank-1"
"343","ROON2___20140805_225427",55.88588,-2.23888,665885.384180195,385155.710317344,"Bogbank-1"
"344","ROON2___20140805_225733",55.88507,-2.23757,665794.950274086,385237.345097144,"Bogbank-1"
"345","ROON2___20140805_225903",55.88466,-2.23703,665749.202074369,385270.96802629,"Bogbank-1"
"346","ROON2___20140805_225903",55.88466,-2.23703,665749.202074369,385270.96802629,"Bogbank-1"
"347","ROON2___20140805_225906",55.88464,-2.23707,665746.984691618,385268.458188892,"Bogbank-1"
"348","ROON2___20140805_225906",55.88464,-2.23707,665746.984691618,385268.458188892,"Bogbank-1"
"349","ROON2___20140805_225918",55.88454,-2.23715,665735.872041427,385263.415597627,"Bogbank-1"
"350","ROON2___20140805_225918",55.88454,-2.23715,665735.872041427,385263.415597627,"Bogbank-1"
"351","ROON2___20140805_225930",55.88449,-2.23725,665730.328598291,385257.140970414,"Bogbank-1"
"352","ROON2___20140805_225930",55.88449,-2.23725,665730.328598291,385257.140970414,"Bogbank-1"
"353","ROON2___20140805_225939",55.88447,-2.23725,665728.102635308,385257.133330952,"Bogbank-1"
"354","ROON2___20140805_225939",55.88447,-2.23725,665728.102635308,385257.133330952,"Bogbank-1"
"355","ROON2___20140805_225944",55.88445,-2.2373,665725.887407912,385253.997919986,"Bogbank-1"
"356","ROON2___20140805_225944",55.88445,-2.2373,665725.887407912,385253.997919986,"Bogbank-1"
"357","ROON2___20140805_231112",55.88814,-2.24072,666137.317338437,385041.488463452,"Bogbank-1"
"358","ROON2___20140805_231627",55.88815,-2.23862,666137.974903348,385172.846237551,"Bogbank-1"
"359","ROON2___20140805_231718",55.88837,-2.23818,666162.365594996,385200.452374639,"Bogbank-1"
"360","ROON2___20140805_231718",55.88837,-2.23818,666162.365594996,385200.452374639,"Bogbank-1"
"361","ROON2___20140805_231718",55.88837,-2.23818,666162.365594996,385200.452374639,"Bogbank-1"
"362","ROON2_N_0_20140805_213904",NA,NA,NA,NA,"Bogbank-1"
"363","ROON2_N_0_20140805_213909",NA,NA,NA,NA,"Bogbank-1"
"364","ROON2_N_0_20140805_213951",NA,NA,NA,NA,"Bogbank-1"
"365","ROON2_N_0_20140805_213954",NA,NA,NA,NA,"Bogbank-1"
"366","ROON2_N_0_20140805_214013",NA,NA,NA,NA,"Bogbank-1"
"367","ROON2_N_0_20140805_214016",NA,NA,NA,NA,"Bogbank-1"
"368","ROON2_N_0_20140805_214041",NA,NA,NA,NA,"Bogbank-1"
"369","ROON2_N_0_20140805_214124",NA,NA,NA,NA,"Bogbank-1"
"370","ROON2_N_0_20140805_214155",NA,NA,NA,NA,"Bogbank-1"
"371","ROON2_N_0_20140805_214229",NA,NA,NA,NA,"Bogbank-1"
"372","ROON2_N_0_20140805_214234",NA,NA,NA,NA,"Bogbank-1"
"373","ROON2_N_0_20140805_214242",NA,NA,NA,NA,"Bogbank-1"
"374","ROON2_N_0_20140805_214343",NA,NA,NA,NA,"Bogbank-1"
"375","ROON2_N_0_20140805_214507",NA,NA,NA,NA,"Bogbank-1"
"376","ROON2_N_0_20140805_215047",NA,NA,NA,NA,"Bogbank-1"
"377","ROON2_N_0_20140805_215130",NA,NA,NA,NA,"Bogbank-1"
"378","ROON2_N_0_20140805_215221",NA,NA,NA,NA,"Bogbank-1"
"379","ROON2_N_0_20140805_215253",NA,NA,NA,NA,"Bogbank-1"
"380","ROON2_N_0_20140805_215348",NA,NA,NA,NA,"Bogbank-1"
"381","ROON2_N_0_20140805_215407",NA,NA,NA,NA,"Bogbank-1"
"382","ROON2_N_0_20140805_221146",NA,NA,NA,NA,"Bogbank-1"
"383","ROON2_N_0_20140805_221435",NA,NA,NA,NA,"Bogbank-1"
"384","ROON2_N_0_20140805_221457",NA,NA,NA,NA,"Bogbank-1"
"385","ROON2_N_0_20140805_222305",NA,NA,NA,NA,"Bogbank-1"
"386","ROON2_N_0_20140805_222525",NA,NA,NA,NA,"Bogbank-1"
"387","ROON2_N_0_20140805_224022",NA,NA,NA,NA,"Bogbank-1"
"388","ROON2_N_0_20140805_225150",NA,NA,NA,NA,"Bogbank-1"
"389","ROON2_N_0_20140805_225646",NA,NA,NA,NA,"Bogbank-1"
"390","ROON2_N_0_20140805_231338",NA,NA,NA,NA,"Bogbank-1"
"391","ROON2_N_0_20140805_231708",NA,NA,NA,NA,"Bogbank-1"
"392","ROON2_N_0_20140805_232315",NA,NA,NA,NA,"Bogbank-1"
"393","ROON2_N_0_20140805_232342",NA,NA,NA,NA,"Bogbank-1"
"394","ROON2_N_0_20140805_232416",NA,NA,NA,NA,"Bogbank-1"
"395","ROON2_N_0_20140805_232418",NA,NA,NA,NA,"Bogbank-1"
"396","ROON2_N_0_20140805_232448",NA,NA,NA,NA,"Bogbank-1"
"397","ROON2_N_0_20140805_232505",NA,NA,NA,NA,"Bogbank-1"
"398","ROON2_N_20140831_210540",55.88561,-2.24693,665857.103041589,384652.050357867,"Bogbank-2"
"399","ROON2_N_20140831_212119",55.88776,-2.24285,666095.490019304,384908.10947589,"Bogbank-2"
"400","ROON2_N_20140831_212159",55.88768,-2.24302,666086.62353306,384897.444657951,"Bogbank-2"
"401","ROON2_N_20140831_212206",55.88764,-2.24312,666082.193599484,384891.173978259,"Bogbank-2"
"402","ROON2_N_20140831_212252",55.88763,-2.24363,666081.192927625,384859.269408209,"Bogbank-2"
"403","ROON2_N_20140831_212743",55.88886,-2.24537,666218.474649582,384750.917791525,"Bogbank-2"
"404","ROON2_N_20140831_212939",55.88939,-2.24608,666277.620557711,384706.718465973,"Bogbank-2"
"405","ROON2_N_20140831_213021",55.88966,-2.24652,666307.769130923,384679.304743798,"Bogbank-2"
"406","ROON2_N_20140831_213317",55.89021,-2.24798,666369.309768896,384588.205665074,"Bogbank-2"
"407","ROON2_N_20140831_213639",55.88975,-2.24983,666318.529223381,384472.310267967,"Bogbank-2"
"408","ROON2_N_20140831_215001",55.8869,-2.24032,665999.220523044,385066.028473053,"Bogbank-2"
"409","ROON2_N_20140831_215410",55.88574,-2.23863,665869.748425248,385171.294811486,"Bogbank-2"
"410","ROON2_N_20140831_215658",55.88516,-2.23777,665805.010121757,385224.86866379,"Bogbank-2"
"411","ROON2___20140831_210155",55.88646,-2.24533,665951.350132026,384752.471765752,"Bogbank-2"
"412","ROON2___20140831_210207",55.88645,-2.24537,665950.246030603,384749.965727989,"Bogbank-2"
"413","ROON2___20140831_210619",55.88587,-2.2473,665886.123291282,384629.009062145,"Bogbank-2"
"414","ROON2___20140831_215610",55.88523,-2.23788,665812.824665697,385218.014501458,"Bogbank-2"
"415","ROON2___20140831_215613",55.88521,-2.23785,665810.592245206,385219.883467868,"Bogbank-2"
"416","ROON2___20140831_215613",55.88521,-2.23785,665810.592245206,385219.883467868,"Bogbank-2"
"417","ROON2___20140831_215629",55.88519,-2.23778,665808.351218175,385224.254605777,"Bogbank-2"
"418","ROON2___20140831_215629",55.88519,-2.23778,665808.351218175,385224.254605777,"Bogbank-2"
"419","ROON2___20140831_215639",55.88519,-2.23778,665808.351218175,385224.254605777,"Bogbank-2"
"420","ROON2___20140831_215639",55.88519,-2.23778,665808.351218175,385224.254605777,"Bogbank-2"
"421","ROON2___20140831_215647",55.88518,-2.23778,665807.238236572,385224.250777489,"Bogbank-2"
"422","ROON2___20140831_215647",55.88518,-2.23778,665807.238236572,385224.250777489,"Bogbank-2"
"423","ROON2___20140831_212226",55.88756,-2.2433,666073.329356465,384879.883588714,"Bogbank-2"
"424","ROON2_N_0_20140831_205549",NA,NA,NA,NA,"Bogbank-2"
"425","ROON2_N_0_20140831_205627",NA,NA,NA,NA,"Bogbank-2"
"426","ROON2_N_0_20140831_205638",NA,NA,NA,NA,"Bogbank-2"
"427","ROON2_N_0_20140831_205809",NA,NA,NA,NA,"Bogbank-2"
"428","ROON2_N_0_20140831_205822",NA,NA,NA,NA,"Bogbank-2"
"429","ROON2_N_0_20140831_205843",NA,NA,NA,NA,"Bogbank-2"
"430","ROON2_N_0_20140831_205855",NA,NA,NA,NA,"Bogbank-2"
"431","ROON2_N_0_20140831_205913",NA,NA,NA,NA,"Bogbank-2"
"432","ROON2_N_0_20140831_205918",NA,NA,NA,NA,"Bogbank-2"
"433","ROON2_N_0_20140831_205924",NA,NA,NA,NA,"Bogbank-2"
"434","ROON2_N_0_20140831_205944",NA,NA,NA,NA,"Bogbank-2"
"435","ROON2_N_0_20140831_210001",NA,NA,NA,NA,"Bogbank-2"
"436","ROON2_N_0_20140831_210007",NA,NA,NA,NA,"Bogbank-2"
"437","ROON2_N_0_20140831_210038",NA,NA,NA,NA,"Bogbank-2"
"438","ROON2_N_0_20140831_210210",NA,NA,NA,NA,"Bogbank-2"
"439","ROON2_N_0_20140831_210228",NA,NA,NA,NA,"Bogbank-2"
"440","ROON2_N_0_20140831_210417",NA,NA,NA,NA,"Bogbank-2"
"441","ROON2_N_0_20140831_210426",NA,NA,NA,NA,"Bogbank-2"
"442","ROON2_N_0_20140831_210458",NA,NA,NA,NA,"Bogbank-2"
"443","ROON2_N_0_20140831_210503",NA,NA,NA,NA,"Bogbank-2"
"444","ROON2_N_0_20140831_210637",NA,NA,NA,NA,"Bogbank-2"
"445","ROON2_N_0_20140831_210641",NA,NA,NA,NA,"Bogbank-2"
"446","ROON2_N_0_20140831_210707",NA,NA,NA,NA,"Bogbank-2"
"447","ROON2_N_0_20140831_210711",NA,NA,NA,NA,"Bogbank-2"
"448","ROON2_N_0_20140831_210736",NA,NA,NA,NA,"Bogbank-2"
"449","ROON2_N_0_20140831_210959",NA,NA,NA,NA,"Bogbank-2"
"450","ROON2_N_0_20140831_211022",NA,NA,NA,NA,"Bogbank-2"
"451","ROON2_N_0_20140831_211030",NA,NA,NA,NA,"Bogbank-2"
"452","ROON2_N_0_20140831_211040",NA,NA,NA,NA,"Bogbank-2"
"453","ROON2_N_0_20140831_211848",NA,NA,NA,NA,"Bogbank-2"
"454","ROON2_N_0_20140831_211857",NA,NA,NA,NA,"Bogbank-2"
"455","ROON2_N_0_20140831_211902",NA,NA,NA,NA,"Bogbank-2"
"456","ROON2_N_0_20140831_211920",NA,NA,NA,NA,"Bogbank-2"
"457","ROON2_N_0_20140831_211924",NA,NA,NA,NA,"Bogbank-2"
"458","ROON2_N_0_20140831_211931",NA,NA,NA,NA,"Bogbank-2"
"459","ROON2_N_0_20140831_211949",NA,NA,NA,NA,"Bogbank-2"
"460","ROON2_N_0_20140831_211957",NA,NA,NA,NA,"Bogbank-2"
"461","ROON2_N_0_20140831_212012",NA,NA,NA,NA,"Bogbank-2"
"462","ROON2_N_0_20140831_212026",NA,NA,NA,NA,"Bogbank-2"
"463","ROON2_N_0_20140831_212045",NA,NA,NA,NA,"Bogbank-2"
"464","ROON2_N_0_20140831_212054",NA,NA,NA,NA,"Bogbank-2"
"465","ROON2_N_0_20140831_212056",NA,NA,NA,NA,"Bogbank-2"
"466","ROON2_N_0_20140831_212102",NA,NA,NA,NA,"Bogbank-2"
"467","ROON2_N_0_20140831_212109",NA,NA,NA,NA,"Bogbank-2"
"468","ROON2_N_0_20140831_212124",NA,NA,NA,NA,"Bogbank-2"
"469","ROON2_N_0_20140831_212140",NA,NA,NA,NA,"Bogbank-2"
"470","ROON2_N_0_20140831_212212",NA,NA,NA,NA,"Bogbank-2"
"471","ROON2_N_0_20140831_212217",NA,NA,NA,NA,"Bogbank-2"
"472","ROON2_N_0_20140831_212232",NA,NA,NA,NA,"Bogbank-2"
"473","ROON2_N_0_20140831_212237",NA,NA,NA,NA,"Bogbank-2"
"474","ROON2_N_0_20140831_212240",NA,NA,NA,NA,"Bogbank-2"
"475","ROON2_N_0_20140831_212249",NA,NA,NA,NA,"Bogbank-2"
"476","ROON2_N_0_20140831_212255",NA,NA,NA,NA,"Bogbank-2"
"477","ROON2_N_0_20140831_212329",NA,NA,NA,NA,"Bogbank-2"
"478","ROON2_N_0_20140831_212332",NA,NA,NA,NA,"Bogbank-2"
"479","ROON2_N_0_20140831_212341",NA,NA,NA,NA,"Bogbank-2"
"480","ROON2_N_0_20140831_212351",NA,NA,NA,NA,"Bogbank-2"
"481","ROON2_N_0_20140831_212414",NA,NA,NA,NA,"Bogbank-2"
"482","ROON2_N_0_20140831_212419",NA,NA,NA,NA,"Bogbank-2"
"483","ROON2_N_0_20140831_212425",NA,NA,NA,NA,"Bogbank-2"
"484","ROON2_N_0_20140831_212430",NA,NA,NA,NA,"Bogbank-2"
"485","ROON2_N_0_20140831_212435",NA,NA,NA,NA,"Bogbank-2"
"486","ROON2_N_0_20140831_212447",NA,NA,NA,NA,"Bogbank-2"
"487","ROON2_N_0_20140831_212503",NA,NA,NA,NA,"Bogbank-2"
"488","ROON2_N_0_20140831_212510",NA,NA,NA,NA,"Bogbank-2"
"489","ROON2_N_0_20140831_212514",NA,NA,NA,NA,"Bogbank-2"
"490","ROON2_N_0_20140831_212530",NA,NA,NA,NA,"Bogbank-2"
"491","ROON2_N_0_20140831_212550",NA,NA,NA,NA,"Bogbank-2"
"492","ROON2_N_0_20140831_212602",NA,NA,NA,NA,"Bogbank-2"
"493","ROON2_N_0_20140831_212610",NA,NA,NA,NA,"Bogbank-2"
"494","ROON2_N_0_20140831_212617",NA,NA,NA,NA,"Bogbank-2"
"495","ROON2_N_0_20140831_212621",NA,NA,NA,NA,"Bogbank-2"
"496","ROON2_N_0_20140831_212628",NA,NA,NA,NA,"Bogbank-2"
"497","ROON2_N_0_20140831_212637",NA,NA,NA,NA,"Bogbank-2"
"498","ROON2_N_0_20140831_212658",NA,NA,NA,NA,"Bogbank-2"
"499","ROON2_N_0_20140831_212701",NA,NA,NA,NA,"Bogbank-2"
"500","ROON2_N_0_20140831_212704",NA,NA,NA,NA,"Bogbank-2"
"501","ROON2_N_0_20140831_212710",NA,NA,NA,NA,"Bogbank-2"
"502","ROON2_N_0_20140831_212713",NA,NA,NA,NA,"Bogbank-2"
"503","ROON2_N_0_20140831_212719",NA,NA,NA,NA,"Bogbank-2"
"504","ROON2_N_0_20140831_212752",NA,NA,NA,NA,"Bogbank-2"
"505","ROON2_N_0_20140831_212819",NA,NA,NA,NA,"Bogbank-2"
"506","ROON2_N_0_20140831_212822",NA,NA,NA,NA,"Bogbank-2"
"507","ROON2_N_0_20140831_212828",NA,NA,NA,NA,"Bogbank-2"
"508","ROON2_N_0_20140831_212832",NA,NA,NA,NA,"Bogbank-2"
"509","ROON2_N_0_20140831_212839",NA,NA,NA,NA,"Bogbank-2"
"510","ROON2_N_0_20140831_212843",NA,NA,NA,NA,"Bogbank-2"
"511","ROON2_N_0_20140831_212849",NA,NA,NA,NA,"Bogbank-2"
"512","ROON2_N_0_20140831_212859",NA,NA,NA,NA,"Bogbank-2"
"513","ROON2_N_0_20140831_212912",NA,NA,NA,NA,"Bogbank-2"
"514","ROON2_N_0_20140831_212926",NA,NA,NA,NA,"Bogbank-2"
"515","ROON2_N_0_20140831_212943",NA,NA,NA,NA,"Bogbank-2"
"516","ROON2_N_0_20140831_213004",NA,NA,NA,NA,"Bogbank-2"
"517","ROON2_N_0_20140831_213012",NA,NA,NA,NA,"Bogbank-2"
"518","ROON2_N_0_20140831_213027",NA,NA,NA,NA,"Bogbank-2"
"519","ROON2_N_0_20140831_213034",NA,NA,NA,NA,"Bogbank-2"
"520","ROON2_N_0_20140831_213047",NA,NA,NA,NA,"Bogbank-2"
"521","ROON2_N_0_20140831_213052",NA,NA,NA,NA,"Bogbank-2"
"522","ROON2_N_0_20140831_213056",NA,NA,NA,NA,"Bogbank-2"
"523","ROON2_N_0_20140831_213114",NA,NA,NA,NA,"Bogbank-2"
"524","ROON2_N_0_20140831_213120",NA,NA,NA,NA,"Bogbank-2"
"525","ROON2_N_0_20140831_213133",NA,NA,NA,NA,"Bogbank-2"
"526","ROON2_N_0_20140831_213158",NA,NA,NA,NA,"Bogbank-2"
"527","ROON2_N_0_20140831_213226",NA,NA,NA,NA,"Bogbank-2"
"528","ROON2_N_0_20140831_213230",NA,NA,NA,NA,"Bogbank-2"
"529","ROON2_N_0_20140831_213245",NA,NA,NA,NA,"Bogbank-2"
"530","ROON2_N_0_20140831_213249",NA,NA,NA,NA,"Bogbank-2"
"531","ROON2_N_0_20140831_213324",NA,NA,NA,NA,"Bogbank-2"
"532","ROON2_N_0_20140831_213329",NA,NA,NA,NA,"Bogbank-2"
"533","ROON2_N_0_20140831_213332",NA,NA,NA,NA,"Bogbank-2"
"534","ROON2_N_0_20140831_213342",NA,NA,NA,NA,"Bogbank-2"
"535","ROON2_N_0_20140831_213354",NA,NA,NA,NA,"Bogbank-2"
"536","ROON2_N_0_20140831_213414",NA,NA,NA,NA,"Bogbank-2"
"537","ROON2_N_0_20140831_213425",NA,NA,NA,NA,"Bogbank-2"
"538","ROON2_N_0_20140831_213428",NA,NA,NA,NA,"Bogbank-2"
"539","ROON2_N_0_20140831_213437",NA,NA,NA,NA,"Bogbank-2"
"540","ROON2_N_0_20140831_213441",NA,NA,NA,NA,"Bogbank-2"
"541","ROON2_N_0_20140831_213445",NA,NA,NA,NA,"Bogbank-2"
"542","ROON2_N_0_20140831_213521",NA,NA,NA,NA,"Bogbank-2"
"543","ROON2_N_0_20140831_213527",NA,NA,NA,NA,"Bogbank-2"
"544","ROON2_N_0_20140831_213547",NA,NA,NA,NA,"Bogbank-2"
"545","ROON2_N_0_20140831_213555",NA,NA,NA,NA,"Bogbank-2"
"546","ROON2_N_0_20140831_213604",NA,NA,NA,NA,"Bogbank-2"
"547","ROON2_N_0_20140831_213614",NA,NA,NA,NA,"Bogbank-2"
"548","ROON2_N_0_20140831_213629",NA,NA,NA,NA,"Bogbank-2"
"549","ROON2_N_0_20140831_213631",NA,NA,NA,NA,"Bogbank-2"
"550","ROON2_N_0_20140831_213634",NA,NA,NA,NA,"Bogbank-2"
"551","ROON2_N_0_20140831_213652",NA,NA,NA,NA,"Bogbank-2"
"552","ROON2_N_0_20140831_214535",NA,NA,NA,NA,"Bogbank-2"
"553","ROON2_N_0_20140831_214539",NA,NA,NA,NA,"Bogbank-2"
"554","ROON2_N_0_20140831_214606",NA,NA,NA,NA,"Bogbank-2"
"555","ROON2_N_0_20140831_214632",NA,NA,NA,NA,"Bogbank-2"
"556","ROON2_N_0_20140831_214722",NA,NA,NA,NA,"Bogbank-2"
"557","ROON2_N_0_20140831_214726",NA,NA,NA,NA,"Bogbank-2"
"558","ROON2_N_0_20140831_214814",NA,NA,NA,NA,"Bogbank-2"
"559","ROON2_N_0_20140831_214905",NA,NA,NA,NA,"Bogbank-2"
"560","ROON2_N_0_20140831_214922",NA,NA,NA,NA,"Bogbank-2"
"561","ROON2_N_0_20140831_214934",NA,NA,NA,NA,"Bogbank-2"
"562","ROON2_N_0_20140831_214947",NA,NA,NA,NA,"Bogbank-2"
"563","ROON2_N_0_20140831_214954",NA,NA,NA,NA,"Bogbank-2"
"564","ROON2_N_0_20140831_215011",NA,NA,NA,NA,"Bogbank-2"
"565","ROON2_N_0_20140831_215021",NA,NA,NA,NA,"Bogbank-2"
"566","ROON2_N_0_20140831_215024",NA,NA,NA,NA,"Bogbank-2"
"567","ROON2_N_0_20140831_215026",NA,NA,NA,NA,"Bogbank-2"
"568","ROON2_N_0_20140831_215052",NA,NA,NA,NA,"Bogbank-2"
"569","ROON2_N_0_20140831_215117",NA,NA,NA,NA,"Bogbank-2"
"570","ROON2_N_0_20140831_215213",NA,NA,NA,NA,"Bogbank-2"
"571","ROON2_N_0_20140831_215307",NA,NA,NA,NA,"Bogbank-2"
"572","ROON2_N_0_20140831_215358",NA,NA,NA,NA,"Bogbank-2"
"573","ROON2_N_0_20140831_215524",NA,NA,NA,NA,"Bogbank-2"
"574","ROON2_N_0_20140831_215544",NA,NA,NA,NA,"Bogbank-2"
"575","ROON2_N_0_20140831_215553",NA,NA,NA,NA,"Bogbank-2"
"576","ROON2_N_0_20140831_215602",NA,NA,NA,NA,"Bogbank-2"
"577","ROON2_N_0_20140831_215626",NA,NA,NA,NA,"Bogbank-2"
"578","ROON2_N_0_20140831_215653",NA,NA,NA,NA,"Bogbank-2"
"579","ROON2_N_0_20140831_215818",NA,NA,NA,NA,"Bogbank-2"
"580","ROON2_N_0_20140831_215944",NA,NA,NA,NA,"Bogbank-2"
"581","ROON2_N_20140806_220057",55.74023,-2.92905,650040.202062042,341766.703962667,"Brockhouse-1"
"582","ROON2_N_20140806_220148",55.74024,-2.9289,650041.188719628,341776.136532752,"Brockhouse-1"
"583","ROON2_N_20140806_220221",55.74019,-2.92872,650035.472723007,341787.36313846,"Brockhouse-1"
"584","ROON2_N_20140806_222046",55.74345,-2.92708,650396.901283384,341895.183345895,"Brockhouse-1"
"585","ROON2_N_20140806_222120",55.74371,-2.92707,650425.828441911,341896.198251423,"Brockhouse-1"
"586","ROON2_N_20140806_222307",55.74416,-2.92707,650475.90921727,341896.86825863,"Brockhouse-1"
"587","ROON2_N_20140806_222521",55.74476,-2.92722,650542.809581216,341888.345044185,"Brockhouse-1"
"588","ROON2_N_20140806_222724",55.74528,-2.92748,650600.899140013,341872.797584943,"Brockhouse-1"
"589","ROON2_N_20140806_222748",55.74542,-2.92758,650616.563856789,341866.728524888,"Brockhouse-1"
"590","ROON2_N_20140806_222820",55.74558,-2.9276,650634.387164902,341865.711369845,"Brockhouse-1"
"591","ROON2_N_20140806_223015",55.74609,-2.92768,650691.21262103,341861.449166913,"Brockhouse-1"
"592","ROON2_N_20140806_223224",55.74653,-2.92707,650739.668026841,341900.397023189,"Brockhouse-1"
"593","ROON2_N_20140806_223246",55.74661,-2.92693,650748.45370911,341909.304515776,"Brockhouse-1"
"594","ROON2_N_20140806_223519",55.74712,-2.92642,650804.783809387,341942.078152632,"Brockhouse-1"
"595","ROON2_N_20140806_223536",55.74717,-2.9263,650810.247638888,341949.685335228,"Brockhouse-1"
"596","ROON2_N_20140806_232757",55.74548,-2.93177,650626.77021606,341603.786828812,"Brockhouse-1"
"597","ROON2___20140806_220031",55.74042,-2.92877,650061.111616582,341784.566978693,"Brockhouse-1"
"598","ROON2___20140806_220040",55.74031,-2.92877,650048.869658399,341784.402905943,"Brockhouse-1"
"599","ROON2___20140806_220101",55.74023,-2.92907,650040.218896604,341765.448275703,"Brockhouse-1"
"600","ROON2___20140806_220107",55.74025,-2.9291,650042.469959586,341763.594587223,"Brockhouse-1"
