"SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE","fSECTION","DAYNO","TTMIDN","NOTURB","PASSES","AREA_M2","AREA_ha"
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","N",4,1.9,NA,2013-06-12 22:52:00,2013-06-12 23:05:00,0,0,0,0,0,0,0,0,0,0,"4",162,-68,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","N",5,1.7,NA,2013-06-12 22:52:00,2013-06-12 23:05:00,0,0,0,0,0,0,0,0,0,0,"5",162,-68,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","E",5,0,NA,2013-06-12 23:18:00,2013-06-12 23:31:00,0,0,0,0,0,0,0,0,0,0,"5",162,-42,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","E",4,0,NA,2013-06-12 23:18:00,2013-06-12 23:31:00,0,0,0,0,0,0,0,0,0,0,"4",162,-42,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","E",3,0,NA,2013-06-12 23:18:00,2013-06-12 23:31:00,0,0,0,0,0,0,0,0,0,0,"3",162,-42,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","E",2,0,NA,2013-06-12 23:18:00,2013-06-12 23:31:00,0,0,0,0,0,0,0,0,0,0,"2",162,-42,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","E",1,0.7,NA,2013-06-12 23:18:00,2013-06-12 23:31:00,0,0,0,0,0,0,0,0,0,0,"1",162,-42,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","W",1,0,NA,2013-06-12 23:32:59,2013-06-12 23:48:59,0,0,4,0,0,0,0,0,0,0,"1",162,-27.0166666666667,1,4,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","W",2,0,NA,2013-06-12 23:32:59,2013-06-12 23:48:59,0,0,0,1,0,0,0,0,0,0,"2",162,-27.0166666666667,1,1,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","W",3,1.5,NA,2013-06-12 23:32:59,2013-06-12 23:48:59,0,0,0,0,0,0,0,0,0,0,"3",162,-27.0166666666667,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","W",4,1.7,NA,2013-06-12 23:32:59,2013-06-12 23:48:59,0,0,0,0,0,0,0,0,0,0,"4",162,-27.0166666666667,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","W",5,1.3,NA,2013-06-12 23:32:59,2013-06-12 23:48:59,0,0,0,0,0,0,0,0,0,0,"5",162,-27.0166666666667,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","S",5,0,NA,2013-06-13 00:00:00,2013-06-13 00:13:00,0,0,0,0,0,0,0,0,0,0,"5",162,0,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","S",4,0,NA,2013-06-13 00:00:00,2013-06-13 00:13:00,0,0,0,0,0,0,0,0,0,0,"4",162,0,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","S",3,0,NA,2013-06-13 00:00:00,2013-06-13 00:13:00,0,0,0,0,0,0,0,0,0,0,"3",162,0,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","S",2,0,NA,2013-06-13 00:00:00,2013-06-13 00:13:00,0,0,0,0,0,0,0,0,0,0,"2",162,0,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-1","JM",2013-06-12,"17.6","1.8","NW","S",1,0,NA,2013-06-13 00:00:00,2013-06-13 00:13:00,0,0,1,0,0,0,0,0,0,0,"1",162,0,1,1,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","N",1,1.2,NA,2013-07-30 00:55:00,2013-07-30 01:09:00,0,0,0,0,0,0,0,0,0,0,"1",210,55,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","N",2,2.5,NA,2013-07-30 00:55:00,2013-07-30 01:09:00,0,0,0,0,0,0,0,0,0,0,"2",210,55,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","N",3,2.9,NA,2013-07-30 00:55:00,2013-07-30 01:09:00,0,0,0,0,0,0,0,0,0,0,"3",210,55,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","N",4,2.7,NA,2013-07-30 00:55:00,2013-07-30 01:09:00,0,0,0,0,0,0,0,0,0,0,"4",210,55,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","N",5,2.6,NA,2013-07-30 00:55:00,2013-07-30 01:09:00,0,0,0,1,0,0,0,0,0,0,"5",210,55,1,1,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","E",5,0,NA,2013-07-30 01:24:00,2013-07-30 01:36:00,0,0,2,0,0,0,0,0,0,0,"5",210,84,1,2,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","E",4,0.1,NA,2013-07-30 01:24:00,2013-07-30 01:36:00,0,0,1,0,0,0,0,0,0,0,"4",210,84,1,1,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","E",3,1.1,NA,2013-07-30 01:24:00,2013-07-30 01:36:00,0,0,2,0,0,4,2,0,0,0,"3",210,84,1,6,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","E",2,0,NA,2013-07-30 01:24:00,2013-07-30 01:36:00,0,0,3,0,1,0,0,0,0,0,"2",210,84,1,4,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","E",1,0,NA,2013-07-30 01:24:00,2013-07-30 01:36:00,0,0,0,0,0,0,0,0,0,0,"1",210,84,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","W",1,0.1,NA,2013-07-30 01:37:00,2013-07-30 01:53:00,0,0,1,0,0,0,0,0,0,0,"1",210,97,1,1,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","W",2,2.4,NA,2013-07-30 01:37:00,2013-07-30 01:53:00,0,0,0,0,0,0,0,0,0,0,"2",210,97,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","W",3,1.6,NA,2013-07-30 01:37:00,2013-07-30 01:53:00,0,0,0,0,0,0,0,0,0,0,"3",210,97,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","W",4,0.5,NA,2013-07-30 01:37:00,2013-07-30 01:53:00,0,0,0,0,0,0,0,0,0,0,"4",210,97,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","W",5,0,NA,2013-07-30 01:37:00,2013-07-30 01:53:00,0,0,0,0,0,0,0,0,0,0,"5",210,97,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","S",5,0,NA,2013-07-30 02:05:00,2013-07-30 02:19:00,0,0,2,0,0,0,0,0,0,0,"5",210,125,1,2,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","S",4,0,NA,2013-07-30 02:05:00,2013-07-30 02:19:00,0,0,0,0,0,0,0,0,0,0,"4",210,125,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","S",3,0,NA,2013-07-30 02:05:00,2013-07-30 02:19:00,0,0,0,0,0,0,0,0,0,0,"3",210,125,1,0,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","S",2,0,NA,2013-07-30 02:05:00,2013-07-30 02:19:00,0,0,6,0,0,0,0,0,0,0,"2",210,125,1,6,14453.96,1.445396
"Auld Dalbrack","Auld Dalbrack-2","JM",2013-07-30,"18","0","W","S",1,0,NA,2013-07-30 02:05:00,2013-07-30 02:19:00,1,0,1,0,0,0,0,0,0,0,"1",210,125,1,1,14453.96,1.445396
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","N",5,0,NA,2013-06-17 23:34:00,2013-06-17 23:48:59,0,0,2,1,0,0,0,0,0,0,"5",167,-26,2,3,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","N",4,0,NA,2013-06-17 23:34:00,2013-06-17 23:48:59,0,0,5,4,0,1,0,0,0,0,"4",167,-26,2,10,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","N",3,0,NA,2013-06-17 23:34:00,2013-06-17 23:48:59,0,0,1,0,0,0,0,0,0,0,"3",167,-26,2,1,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","N",2,0,NA,2013-06-17 23:34:00,2013-06-17 23:48:59,0,0,0,0,0,0,0,0,0,0,"2",167,-26,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","N",1,0,NA,2013-06-17 23:34:00,2013-06-17 23:48:59,0,0,0,0,0,1,0,0,0,0,"1",167,-26,2,1,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","W",1,1.1,NA,2013-06-17 23:50:00,2013-06-18 00:04:59,0,0,0,0,0,2,0,0,0,0,"1",167,-10,2,2,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","W",2,0.5,NA,2013-06-17 23:50:00,2013-06-18 00:04:59,0,0,0,0,0,0,0,0,0,0,"2",167,-10,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","W",3,0,NA,2013-06-17 23:50:00,2013-06-18 00:04:59,0,0,0,0,0,0,0,0,0,0,"3",167,-10,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","W",4,0.3,NA,2013-06-17 23:50:00,2013-06-18 00:04:59,0,0,0,0,0,1,0,0,0,0,"4",167,-10,2,1,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","W",5,0,NA,2013-06-17 23:50:00,2013-06-18 00:04:59,0,0,0,0,0,0,0,0,0,0,"5",167,-10,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","S",5,0,NA,2013-06-18 00:20:59,2013-06-18 00:35:00,0,0,0,0,0,0,0,0,0,0,"5",167,20.9833333333333,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","S",4,0,NA,2013-06-18 00:20:59,2013-06-18 00:35:00,0,0,2,1,0,2,0,0,0,0,"4",167,20.9833333333333,2,5,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","S",3,0,NA,2013-06-18 00:20:59,2013-06-18 00:35:00,0,0,0,6,0,1,0,0,0,0,"3",167,20.9833333333333,2,7,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","S",2,1.4,NA,2013-06-18 00:20:59,2013-06-18 00:35:00,0,0,0,2,0,0,0,0,0,0,"2",167,20.9833333333333,2,2,13324.55,1.332455
"Baldinnies","Baldinnies-1","JM",2013-06-17,"17.6","1.1","SE","S",1,1.2,NA,2013-06-18 00:20:59,2013-06-18 00:35:00,0,0,0,0,0,0,0,0,0,0,"1",167,20.9833333333333,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","S",1,1.7,NA,2013-08-02 00:52:00,2013-08-02 01:09:00,0,0,0,0,0,0,0,0,0,0,"1",213,52,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","S",2,0.9,NA,2013-08-02 00:52:00,2013-08-02 01:09:00,0,0,0,0,0,0,0,0,0,0,"2",213,52,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","S",3,0.1,NA,2013-08-02 00:52:00,2013-08-02 01:09:00,0,0,1,0,0,0,0,0,0,0,"3",213,52,2,1,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","S",4,1.5,NA,2013-08-02 00:52:00,2013-08-02 01:09:00,0,0,1,0,0,0,0,0,0,0,"4",213,52,2,1,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","S",5,0,NA,2013-08-02 00:52:00,2013-08-02 01:09:00,0,0,0,0,0,0,0,0,0,0,"5",213,52,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","W",5,1.1,NA,2013-08-02 01:25:00,2013-08-02 01:38:00,0,0,0,0,0,0,0,0,0,0,"5",213,85,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","W",4,1.1,NA,2013-08-02 01:25:00,2013-08-02 01:38:00,0,0,0,0,0,0,0,0,0,0,"4",213,85,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","W",3,0.8,NA,2013-08-02 01:25:00,2013-08-02 01:38:00,0,0,0,0,0,0,0,0,0,0,"3",213,85,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","W",2,0.6,NA,2013-08-02 01:25:00,2013-08-02 01:38:00,0,0,0,0,0,0,0,0,0,0,"2",213,85,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","W",1,0,NA,2013-08-02 01:25:00,2013-08-02 01:38:00,0,0,0,0,0,0,0,0,0,0,"1",213,85,2,0,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","N",1,0.2,NA,2013-08-02 01:41:00,2013-08-02 01:56:00,0,0,1,0,0,0,0,0,0,0,"1",213,101,2,1,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","N",2,0,NA,2013-08-02 01:41:00,2013-08-02 01:56:00,0,0,6,0,0,0,0,0,0,0,"2",213,101,2,6,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","N",3,0,NA,2013-08-02 01:41:00,2013-08-02 01:56:00,0,0,1,0,0,0,0,0,0,0,"3",213,101,2,1,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","N",4,0,NA,2013-08-02 01:41:00,2013-08-02 01:56:00,0,0,2,0,0,0,0,0,0,0,"4",213,101,2,2,13324.55,1.332455
"Baldinnies","Baldinnies-2","JM",2013-08-02,"21.3","1.7","ENE","N",5,0,NA,2013-08-02 01:41:00,2013-08-02 01:56:00,0,0,3,0,0,1,0,0,0,0,"5",213,101,2,4,13324.55,1.332455
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","S",1,1.2,NA,2013-05-28 22:15:00,2013-05-28 22:33:00,0,0,0,0,0,0,0,0,0,0,"1",147,-105,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","S",2,0,NA,2013-05-28 22:15:00,2013-05-28 22:33:00,0,0,0,0,0,0,0,0,0,0,"2",147,-105,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","S",3,0,NA,2013-05-28 22:15:00,2013-05-28 22:33:00,0,0,0,0,0,0,0,0,0,0,"3",147,-105,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","S",4,1.3,NA,2013-05-28 22:15:00,2013-05-28 22:33:00,0,0,0,0,0,0,0,0,0,0,"4",147,-105,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","S",5,0,NA,2013-05-28 22:15:00,2013-05-28 22:33:00,0,0,0,0,0,0,0,0,0,0,"5",147,-105,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","W",5,0,NA,2013-05-28 22:47:59,2013-05-28 23:03:00,0,0,0,0,0,0,0,0,0,0,"5",147,-72.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","W",4,0.8,NA,2013-05-28 22:47:59,2013-05-28 23:03:00,0,0,0,0,0,0,0,0,0,0,"4",147,-72.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","W",3,1.4,NA,2013-05-28 22:47:59,2013-05-28 23:03:00,0,0,0,0,0,0,0,0,0,0,"3",147,-72.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","W",2,1.4,NA,2013-05-28 22:47:59,2013-05-28 23:03:00,0,0,0,0,0,0,0,0,0,0,"2",147,-72.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","W",1,1.4,NA,2013-05-28 22:47:59,2013-05-28 23:03:00,0,0,0,0,0,0,0,0,0,0,"1",147,-72.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","E",1,2.4,NA,2013-05-28 23:03:00,2013-05-28 23:19:00,0,0,1,0,0,0,0,0,0,0,"1",147,-57,3,1,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","E",2,2.8,NA,2013-05-28 23:03:00,2013-05-28 23:19:00,0,0,1,0,0,0,0,0,0,0,"2",147,-57,3,1,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","E",3,3.6,NA,2013-05-28 23:03:00,2013-05-28 23:19:00,0,0,0,0,0,0,0,0,0,0,"3",147,-57,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","E",4,3.9,NA,2013-05-28 23:03:00,2013-05-28 23:19:00,0,0,0,0,0,0,0,0,0,0,"4",147,-57,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","E",5,1.5,NA,2013-05-28 23:03:00,2013-05-28 23:19:00,0,0,0,0,0,0,0,0,0,0,"5",147,-57,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","N",5,0,NA,2013-05-28 23:22:00,2013-05-28 23:44:00,0,0,0,6,0,0,0,0,0,0,"5",147,-38,3,6,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","N",4,0.7,NA,2013-05-28 23:22:00,2013-05-28 23:44:00,0,0,0,8,0,0,0,0,0,0,"4",147,-38,3,8,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","N",3,1.1,NA,2013-05-28 23:22:00,2013-05-28 23:44:00,0,0,0,0,0,0,0,0,0,0,"3",147,-38,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","N",2,2.5,NA,2013-05-28 23:22:00,2013-05-28 23:44:00,0,0,0,0,0,0,0,0,0,0,"2",147,-38,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","JM",2013-05-28,"13.8","0","unk","N",1,1.9,NA,2013-05-28 23:22:00,2013-05-28 23:44:00,0,0,0,0,0,0,0,0,0,0,"1",147,-38,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"E",1,2.9,NA,2013-06-13 22:27:00,2013-06-13 22:43:00,0,0,0,0,0,0,0,0,0,0,"1",163,-93,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"E",2,5.2,NA,2013-06-13 22:27:00,2013-06-13 22:43:00,0,0,0,0,0,0,0,0,0,0,"2",163,-93,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"E",3,4,NA,2013-06-13 22:27:00,2013-06-13 22:43:00,0,0,0,0,0,0,0,0,0,0,"3",163,-93,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"E",4,7.6,NA,2013-06-13 22:27:00,2013-06-13 22:43:00,0,0,0,0,0,0,0,0,0,0,"4",163,-93,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"E",5,5.4,NA,2013-06-13 22:27:00,2013-06-13 22:43:00,0,0,0,0,0,0,0,0,0,0,"5",163,-93,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"N",1,2,NA,2013-06-13 22:47:00,2013-06-13 23:10:00,0,0,0,0,0,0,0,0,0,0,"1",163,-73,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"N",2,0.4,NA,2013-06-13 22:47:00,2013-06-13 23:10:00,0,0,0,0,0,0,0,0,0,0,"2",163,-73,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"N",3,1.2,NA,2013-06-13 22:47:00,2013-06-13 23:10:00,0,0,0,0,0,0,0,0,0,0,"3",163,-73,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"N",4,3,NA,2013-06-13 22:47:00,2013-06-13 23:10:00,0,0,0,0,0,0,0,0,0,0,"4",163,-73,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"N",5,0.3,NA,2013-06-13 22:47:00,2013-06-13 23:10:00,0,0,0,2,0,0,0,0,0,0,"5",163,-73,3,2,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"W",1,4.2,NA,2013-06-13 23:10:00,2013-06-13 23:23:59,0,0,0,0,0,0,0,0,0,0,"1",163,-50,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"W",2,3.1,NA,2013-06-13 23:10:00,2013-06-13 23:23:59,0,0,0,0,0,0,0,0,0,0,"2",163,-50,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"W",3,4.3,NA,2013-06-13 23:10:00,2013-06-13 23:23:59,0,0,0,0,0,0,0,0,0,0,"3",163,-50,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"W",4,4.3,NA,2013-06-13 23:10:00,2013-06-13 23:23:59,0,0,0,0,0,0,0,0,0,0,"4",163,-50,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"W",5,3.2,NA,2013-06-13 23:10:00,2013-06-13 23:23:59,0,0,0,0,0,0,0,0,0,0,"5",163,-50,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"S",1,1.9,NA,2013-06-13 23:37:00,2013-06-13 23:51:00,0,0,0,0,0,0,0,0,0,0,"1",163,-23,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"S",2,2.3,NA,2013-06-13 23:37:00,2013-06-13 23:51:00,0,0,0,0,0,0,0,0,0,0,"2",163,-23,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"S",3,2,NA,2013-06-13 23:37:00,2013-06-13 23:51:00,0,0,0,0,0,0,0,0,0,0,"3",163,-23,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"S",4,1.7,NA,2013-06-13 23:37:00,2013-06-13 23:51:00,0,0,0,0,0,0,0,0,0,0,"4",163,-23,3,0,18253.42,1.825342
"Castlemains","Castlemains-2","KH",2013-06-13,"NA","NA",NA,"S",5,2.8,NA,2013-06-13 23:37:00,2013-06-13 23:51:00,0,0,0,0,0,0,0,0,0,0,"5",163,-23,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"S",1,0,NA,2013-06-26 22:31:59,2013-06-26 22:44:59,0,0,0,0,0,0,0,0,0,0,"1",176,-88.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"S",2,0,NA,2013-06-26 22:31:59,2013-06-26 22:44:59,0,0,0,0,0,0,0,0,0,0,"2",176,-88.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"S",3,0.3,NA,2013-06-26 22:31:59,2013-06-26 22:44:59,0,0,0,0,0,0,0,0,0,0,"3",176,-88.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"S",4,0.1,NA,2013-06-26 22:31:59,2013-06-26 22:44:59,0,0,0,0,0,0,0,0,0,0,"4",176,-88.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"S",5,0,NA,2013-06-26 22:31:59,2013-06-26 22:44:59,0,0,0,0,0,0,0,0,0,0,"5",176,-88.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"W",1,0.3,NA,2013-06-26 22:54:59,2013-06-26 23:08:00,0,0,0,0,0,0,0,0,0,0,"1",176,-65.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"W",2,0.3,NA,2013-06-26 22:54:59,2013-06-26 23:08:00,0,0,0,0,0,0,0,0,0,0,"2",176,-65.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"W",3,0.3,NA,2013-06-26 22:54:59,2013-06-26 23:08:00,0,0,0,0,0,0,0,0,0,0,"3",176,-65.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"W",4,0.3,NA,2013-06-26 22:54:59,2013-06-26 23:08:00,0,0,0,0,0,0,0,0,0,0,"4",176,-65.0166666666667,3,0,18253.42,1.825342
"Castlemains","Castlemains-1","KH",2013-06-26,"NA","NA",NA,"W",5,0,NA,2013-06-26 22:54:59,2013-06-26 23:08:00,0,0,0,0,0,0,0,0,0,0,"5",176,-65.0166666666667,3,0,18253.42,1.825342
